"","Compound_Name","PI576435","PI659696","PI534097","PI656034","PI597982","PI655980","PI533940","PI533831","PI656110","PI533943","PI656010","PI534163","PI655985","PI561072","PI576390","PI533989","PI655993","PI533863","PI533841","PI576428","PI576387","PIX20230515_JGI_RRA_508500_Sorgh_final.SetA_EXP120B_C18.LipidV7_USDAY63675_POS_MS2_1032_CHECK2_10_Rg132to1500.CE102040..S1_Run599.mzML.Peak.area","PI656119","PI651492","PI656060","PI534116","PI152651","PIX20230515_JGI_RRA_508500_Sorgh_final.SetA_EXP120B_C18.LipidV7_USDAY63675_POS_MS2_930_CHECK2_9_Rg132to1500.CE102040..S1_Run532.mzML.Peak.area","PI533962","PI533821","PI576339","PI597966","PI597965","PI329435","PI533794","PI656029","PI656103","PI533912","PI534112","PI533949","PI655991","PI597961","PI659694","PI629034","PI656083","PI656065","PI533985","PIX20230515_JGI_RRA_508500_Sorgh_final.SetA_EXP120B_C18.LipidV7_USDAY63675_POS_MS2_411_CHECK2_4_Rg132to1500.CE102040..S1_Run173.mzML.Peak.area","PI533987","PI533924","PI548797","PI534096","PI533972","PI533976","PI659753","PI597972","PI534075","PI576381","PI655982","PI595702","PI533814","PI35038","PI533810","PI656087","PIX20230515_JGI_RRA_508500_Sorgh_final.SetA_EXP120B_C18.LipidV7_USDAY63675_POS_MS2_827_CHECK2_8_Rg132to1500.CE102040..S1_Run462.mzML.Peak.area","PI533878","PI534167","PI597958","PI656041","PI655992","PI656098","PI540816","PI534157","PI576425","PI629059","PI533970","PI533911","PI576391","PI656095","PI533856","PI656009","PI656069","PI576396","PI533997","PI576340","PI597971","PI656106","PI656107","PI656002","PI597973","PI576350","PI656070","PI534021","PI576375","PI534114","PI655988","PI533759","PI656108","PI533799","PI533901","PI629040","PI576426","PIX20230515_JGI_RRA_508500_Sorgh_final.SetA_EXP120B_C18.LipidV7_USDAY63675_POS_MS2_105_CHECK2_1_Rg132to1500.CE102040..S1_Run20.mzML.Peak.area","PI533996","PI534047","PI552861","PI656054","PI533852","PI533824","PI655970","PI656073","PI564163","PI656018","PI533986","PI655990","PI533788","PIX20230515_JGI_RRA_508500_Sorgh_final.SetA_EXP120B_C18.LipidV7_USDAY63675_POS_MS2_602_CHECK1_6_Rg132to1500.CE102040..S1_Run281.mzML.Peak.area","PI656092","PI534133","PI533936","PI655978","PI576394","PI597957","PI574455","PI656117","PI641824","PI655986","PI533752","PI533789","PI576376","PIX20230515_JGI_RRA_508500_Sorgh_final.SetA_EXP120B_C18.LipidV7_USDAY63675_POS_MS2_912_CHECK1_9_Rg132to1500.CE102040..S1_Run497.mzML.Peak.area","PI653616","PI642992","PIX20230515_JGI_RRA_508500_Sorgh_final.SetA_EXP120B_C18.LipidV7_USDAY63675_POS_MS2_318_CHECK2_3_Rg132to1500.CE102040..S1_Run138.mzML.Peak.area","PI656042","PI534135","PI534115","PI533766","PI655979","PI576130","PI534155","PI595743","PI597951","PI656068","PI597967","PI656050","PI595741","PI564164","PI642793","PI659691","PI533980","PI534128","PI534138","PI533882","PI656014","PI534123","PI656099","PI656113","PI533967","PI656116","PIX20230515_JGI_RRA_508500_Sorgh_final.SetA_EXP120B_C18.LipidV7_USDAY63675_POS_MS2_1105_CHECK2_11_Rg132to1500.CE102040..S1_Run609.mzML.Peak.area","PI613536","PI656076","PI656019","PI656020","PI533964","PI533785","PI656112","PI597968","PI655998","PI534037","PI533903","PI595739","PIX20230515_JGI_RRA_508500_Sorgh_final.SetA_EXP120B_C18.LipidV7_USDAY63675_POS_MS2_523_CHECK1_5_Rg132to1500.CE102040..S1_Run258.mzML.Peak.area","PI533919","PI561071","PI656006","PI656004","PI533991","PI533913","PI656021","PI656100","PI533757","PI656091","PI576352","PI533937","PI533965","PI595714","PIX20230515_JGI_RRA_508500_Sorgh_final.SetA_EXP120B_C18.LipidV7_USDAY63675_POS_MS2_222_CHECK2_2_Rg132to1500.CE102040..S1_Run101.mzML.Peak.area","PI576385","PI656109","PI641836","PI533954","PI576393","PI656007","PI656078","PIX20230515_JGI_RRA_508500_Sorgh_final.SetA_EXP120B_C18.LipidV7_USDAY63675_POS_MS2_724_CHECK1_7_Rg132to1500.CE102040..S1_Run391.mzML.Peak.area","PI656101","PI534092","PI595744","PI656079","PI659695","PI533822","PI533839","PI534124","PI533769","PI533938","PIX20230515_JGI_RRA_508500_Sorgh_final.SetA_EXP120B_C18.LipidV7_USDAY63675_POS_MS2_1503_CHECK2_16_Rg132to1500.CE102040..S1_Run834.mzML.Peak.area","PI533955","PI533910","PI597964","PI533845","PI597980","PI656024","PI656033","PI656032","PI642791","PI656053","PI656001","PIX20230515_JGI_RRA_508500_Sorgh_final.SetA_EXP120B_C18.LipidV7_USDAY63675_POS_MS2_715_CHECK2_7_Rg132to1500.CE102040..S1_Run373.mzML.Peak.area","PI534101","PIX20230515_JGI_RRA_508500_Sorgh_final.SetA_EXP120B_C18.LipidV7_USDAY63675_POS_MS2_432_CHECK1_4_Rg132to1500.CE102040..S1_Run216.mzML.Peak.area","PI656012","PI533902","PI534099","PI533998","PI656058","PI533979","PI533956","PI576386","PIX20230515_JGI_RRA_508500_Sorgh_final.SetA_EXP120B_C18.LipidV7_USDAY63675_POS_MS2_626_CHECK2_6_Rg132to1500.CE102040..S1_Run330.mzML.Peak.area","PI656027","PI576422","PI651496","PI595720","PI655997","PI656025","PI656077","PI534028","PI656104","PI595745","PI598069","PI534079","PI656074","PI576333","PI656016","PI655987","PI585295","PI655977","PI597946","PI598070","PI533760","PI656040","PI656030","PI564165","PI533758","PI533869","PI534070","PIX20230515_JGI_RRA_508500_Sorgh_final.SetA_EXP120B_C18.LipidV7_USDAY63675_POS_MS2_503_CHECK2_5_Rg132to1500.CE102040..S1_Run218.mzML.Peak.area","PI576345","PI656072","PIX20230515_JGI_RRA_508500_Sorgh_final.SetA_EXP120B_C18.LipidV7_USDAY63675_POS_MS2_317_CHECK1_3_Rg132to1500.CE102040..S1_Run136.mzML.Peak.area","PI656005","PI34911","PI576332","PI656000","PIX20230515_JGI_RRA_508500_Sorgh_final.SetA_EXP120B_C18.LipidV7_USDAY63675_POS_MS2_1406_CHECK1_14_Rg132to1500.CE102040..S1_Run791.mzML.Peak.area","PI656111","PI656037","PI656013","PI576364","PI576418","PI656056","PI597976","PI656022","PI656093","PI601816","PI656017","PI656075","PI534108","PI533871","PI656062","PI533915","PI656120","PI534132","PI656118","PIX20230515_JGI_RRA_508500_Sorgh_final.SetA_EXP120B_C18.LipidV7_USDAY63675_POS_MS2_1129_CHECK1_11_Rg132to1500.CE102040..S1_Run658.mzML.Peak.area","PI576359","PI542406","PI656015","PI656061","PI561073","PI534046","PI533838","PI534137","PI656055","PI533833","PI656059","PI576366","PI655976","PIX20230515_JGI_RRA_508500_Sorgh_final.SetA_EXP120B_C18.LipidV7_USDAY63675_POS_MS2_1316_CHECK1_13_Rg132to1500.CE102040..S1_Run762.mzML.Peak.area","PI655996","PI642998","PI656067","PI656057","PI656086","PI576380","PI641874","PI656031","PI656085","PI533876","PI533866","PI552856","PI656003","PI656071","PI533948","PI534063","PI655995","PI533754","PI656051","PI656064","PI542718","PI656102","PI656049","PI656044","PI595699","PI656035","PI656011","PI607931","PI655973","PI276837","PI533843","PI533939","PI24969","PI576349","PI656028","PIX20230515_JGI_RRA_508500_Sorgh_final.SetA_EXP120B_C18.LipidV7_USDAY63675_POS_MS2_1210_CHECK2_13_Rg132to1500.CE102040..S1_Run685.mzML.Peak.area","PI534053","PI597960","PI576373","PI533761","PI655999","PI656097","PI534144","PI576399","PI48770","PI534148","PI656023","PI656080","PI329440","PIX20230515_JGI_RRA_508500_Sorgh_final.SetA_EXP120B_C18.LipidV7_USDAY63675_POS_MS2_816_CHECK1_8_Rg132to1500.CE102040..S1_Run440.mzML.Peak.area","PI576437","PI533755","PI655994","PI534145","PI656090","PI656039","PI17548","PI533792","PI533927","PIX20230515_JGI_RRA_508500_Sorgh_final.SetA_EXP120B_C18.LipidV7_USDAY63675_POS_MS2_1113_CHECK2_12_Rg132to1500.CE102040..S1_Run626.mzML.Peak.area","PIX20230515_JGI_RRA_508500_Sorgh_final.SetA_EXP120B_C18.LipidV7_USDAY63675_POS_MS2_1519_CHECK1_15_Rg132to1500.CE102040..S1_Run866.mzML.Peak.area","PI656081","PI576348","PI656066","PI655975","PI655983","PI533877","PI655981","PI576337","PI533830","PIX20230515_JGI_RRA_508500_Sorgh_final.SetA_EXP120B_C18.LipidV7_USDAY63675_POS_MS2_1321_CHECK2_14_Rg132to1500.CE102040..S1_Run772.mzML.Peak.area","PI655984","PIX20230515_JGI_RRA_508500_Sorgh_final.SetA_EXP120B_C18.LipidV7_USDAY63675_POS_MS2_103_CHECK1_1_Rg132to1500.CE102040..S1_Run16.mzML.Peak.area","PI576401","PI656121","PI595718","PI656036","PI656105","PI656038","PI656089","PI597950","PI533957","PI576347","PI533800","PIX20230515_JGI_RRA_508500_Sorgh_final.SetA_EXP120B_C18.LipidV7_USDAY63675_POS_MS2_1229_CHECK1_12_Rg132to1500.CE102040..S1_Run723.mzML.Peak.area","PI533776","PIX20230515_JGI_RRA_508500_Sorgh_final.SetA_EXP120B_C18.LipidV7_USDAY63675_POS_MS2_1415_CHECK2_15_Rg132to1500.CE102040..S1_Run809.mzML.Peak.area","PI656096","PI653617","PI659693","PI595740","PI656082","PI597952","PI585291","PI597949","PI533750","PI534139","PI576434","PI565121","PI656008","PI656026","PI656048","PI533807","PI533921","PI655972","PI641849","PIX20230515_JGI_RRA_508500_Sorgh_final.SetA_EXP120B_C18.LipidV7_USDAY63675_POS_MS2_1026_CHECK1_10_Rg132to1500.CE102040..S1_Run589.mzML.Peak.area","PI561472","PI656046","PI656094","PI655974","PI534117","PI655989","PI533762","PI656047","PIX20230515_JGI_RRA_508500_Sorgh_final.SetA_EXP120B_C18.LipidV7_USDAY63675_POS_MS2_209_CHECK1_2_Rg132to1500.CE102040..S1_Run75.mzML.Peak.area","PI533842","PI609456","PI566819","PI656043","PI656088","PI534009","PI533961","PI534105","rowname_col"
"1","Massbank:PB000393 Leucine|2-amino-4-methylpentanoic acid, LEUCINE, ISOLEUCINE, L-Isoleucine, Massbank:PB000397 Isoleucine|2-amino-3-methylpentanoic acid, L-Leucine, NORLEUCINE, NORLEUCINE - 70.0 eV, NORLEUCINE - 60.0 eV, ISOLEUCINE - 60.0 eV, ISOLEUCINE - 50.0 eV, ISOLEUCINE - 40.0 eV, ISOLEUCINE - 20.0 eV, ISOLEUCINE - 30.0 eV, NORLEUCINE - 50.0 eV, ISOLEUCINE - 70.0 eV",123809.76,105667.65,2312.0696,21616.482,85125.914,7960.7256,24580.26,14173.702,377936.6,6980.0503,7505.9507,9723.396,10032.217,2378.5383,5328.013,38784.45,6736.462,5007.1265,6988.0186,21512.707,3318.895,39417.457,4290.7544,16836.15,21895.129,6332.0625,89925.84,27159.266,82173.94,6449.1084,6119.5293,33966.383,38514.63,31059.893,8256.845,5982.405,8444.529,5238.7104,7233.123,29961.887,26528.207,6743.2314,35506.39,9796.393,4861.631,26711.947,3680.842,8080.656,5030.7095,101494.02,1633.8353,4212.1943,1503.2126,3655.8174,56609.69,18390.734,64670.848,4601.4883,9913.313,124305.02,1768.6301,20073.906,2249.32,4950.0244,47888.13,51212.69,6249.573,8423.754,4264.8364,3141.023,28846.756,11204.415,5127.5977,3557.642,5015.8647,3786.9717,12189.03,9125.266,23752.229,6351.1797,9402.363,3949.7234,8331.331,5377.257,13333.684,25341.762,13195.361,35620.574,28197.152,22147.979,36520.344,11357.362,1856.8457,55644.926,3951.864,4993.137,83055.68,6269.8994,5654.3394,2967.6367,27845.117,21091.914,25125.55,4221.911,1704.8167,25013.752,27789.771,6050.11,2584.822,20750.81,141061.17,49878.395,12607.828,5956.172,6209.865,3012.3364,2187.4175,64949.02,6761.5938,11937.802,2116.3745,53470.027,5574.798,70004.03,4588.258,41693.367,1617.3301,2220.845,3774.594,8082.417,34559.875,243995.27,26188.506,8190.8545,104447.44,11584.516,2424.9473,90327.984,4849.2954,8369.304,7289.417,3527.0977,11294.943,4668.3193,24362.33,10373.445,10363.297,40546.586,3663.9944,270553.5,2668.4343,8617.559,17380.549,4751.9272,9060.328,4714.805,39705.75,340069.25,11390.051,5172.311,7147.3696,3063.413,3727.369,1709.8998,6424.3916,3527.4968,983597.6,3483.216,3888.741,4037.809,118443.69,3266.1145,6669.3228,3059.4766,59868.13,188912.55,30156.627,4495.5137,8270.876,4595.8223,5245.667,5359.5503,3748.493,24940.115,3184.049,8922.58,8806.334,1101.7938,10598.607,6039.75,3559.8137,101776.164,45392.39,8250.508,3491.0417,6080.708,34283.63,146762.5,3433.6223,5969.4443,35302.68,3083.402,2147.1033,23970.967,56730.242,28793.256,7522.955,39333.473,2159.6497,3097.238,5903.649,40013.996,4765.9927,11187.94,61376.242,21305.543,5272.344,5522.01,5087.128,32463.197,26056.256,2291.7502,62467.73,3605.1968,27357.422,16802.262,19499.045,45255.895,4829.7905,15332.666,3273.9404,18742.926,10485.602,32520.348,109145.51,1420.5542,28158.105,12236.666,11893.833,29106.99,39644.594,10913.227,11622.013,8484.378,7555.4014,1609.286,35871.016,37152.547,2215.9888,8825.604,4485.3037,13332.632,12067.014,9062.579,3460.7742,7500.792,38253.992,12285.607,4999.4673,270814.7,6325.8467,6102.9326,2605.5168,352199.1,1985.9235,1877.5762,25105.709,32923.656,33672.527,66097.16,2982.3777,31371.25,32864.09,163506.16,5549.0186,25894.584,182799.78,6256.954,198407.03,353603.3,84301.68,3551.8716,9837.546,1108.3691,5597.3643,4411.3228,8019.4165,28025.809,59481.01,462210.6,3818.703,33681.22,22871.336,5835.826,27874.707,2801.43,4087.3574,38279.39,3903.1226,9861.805,2885.4534,43642.527,7114.641,2845.339,60628.273,7873.8794,75642.1,1897.9674,6119.323,41953.027,6228.342,3788.4927,60956.152,5001.6777,1418.8608,4002.3237,233514.1,62046.895,7754.6035,2466.927,60298.023,15182.382,9260.882,8002.7188,9816.828,4503.0264,163000.58,46461.453,106332.195,177383.12,36562.953,34425.875,13031.532,409556.9,6561.18,5358.2197,24559.701,1201.5925,3885.1152,2648.6973,9912.176,67244,7719.4785,2615.0415,61935.508,31682.484,146083.03,36687.145,5082.617,4797.714,1964.1819,131943.62,961.1678,33103.254,6594.3765,429146.84,7719.459,19207.555,10804.406,4755.895,1428.1582,70752.16,170314.39,67336.16,33492.133,2158.4377,48158.305,1493.7971,67562.19,22718.113,83953.9,145229.3,11239.099,3047.0273,6514.9375,8624.219,2363.6787,74379.625,4020.5278,48064.17,3627.0918,16370.392,5318.9844,52854.59,2303.5103,32651.752,53219.742,40269.44,129245.33,524939.75,6766.2656,401695.16,6072.62,5582.5728,1651.0978,57484.113,6626.373,23196.545,53697.12,18824.107,6276.9746,9228.732,2529.246,9670.183,9928.088,29421.617,16049.972,47822.914,44089.156,31443.354,6941.519,288232.3,2534.2097,520.87915,2869.997,2277.774,22281.205,99287.42,4424.688,73481.21,2162.47,3599.2024,22688.771,5858.0034,4583.375,"440"
"2","Perillaldehyde, 2-Adamantanone, (.+/-.)7-epi-Jasmonic acid, Jasmonic acid, (-)-Myrtenal, 10-Hydroxy-2-decenoic acid",476.48978,15448.126,66778.36,72.62192,8820.8545,25705.576,431.98508,95520.305,1410.5132,77276.26,688.6627,658.2047,73607.01,963.8252,403.86676,619.2913,582.0039,387.84863,1114.8236,70611.88,4823.357,736.32385,317.38513,607.43567,428.86917,5058.2295,261.59784,11414.134,688.1417,120074.98,125866.945,2562.5686,22021.521,292115.2,141133.17,409.32693,161804.25,1960.588,1156.9164,857.32587,756.8547,346.1847,223.00963,851.4482,358.4204,10918.5625,2089.939,2123.1497,3647.934,377.65338,305.07526,33632.4,601.6915,525.172,116.09085,87479.05,1312.1068,166996.14,3042.1045,459.46405,33320.97,7549.412,2140.9229,722.67554,1320.8167,1689.8167,437.81274,1350.9797,34516.27,1243.7521,142.24399,2208.3223,50374.69,339.9173,129914.66,121812.914,865.6322,248.9292,1303.6039,362.95618,499.6552,704.7941,1880.9857,2746.0305,1003.85077,3043.6853,339.20575,28670.016,976.33386,46336.195,508.987,55517.062,540.4765,225.67383,420.1327,516.1612,52636.195,428.02057,3500.3406,556.84607,1206.0527,1143.7808,976.1481,272948.72,176277.31,22711.717,9914.56,1536.7706,1365.7717,23475.795,713.57294,50344.9,757.59595,1696.4048,373.9829,4077.9714,1677.2861,111860.52,278078.8,237.70407,2126.5562,76944.35,1663.155,1906.8048,3188.1355,250.18205,1540.3655,3663.6106,208753.33,2945.6045,94110.64,915.5602,10195.522,131741.45,416557.7,1414.0448,817.38086,5589.556,847.90735,911.8109,282883.38,1941.6763,306.2275,451.99628,1292.7339,391.89594,98518.016,941945.2,846.82587,982.2781,173466.89,1374.2288,73854.09,706.0407,154635.03,820.9361,719.2792,361.017,270782.25,1221.0005,675.4151,1002.38446,64576.348,2956.7566,2389.121,2271.163,628.22766,2307.5142,409.31958,443.96323,393.46445,2310.2017,336071.34,1017.40405,1064.9095,727.0823,1265.3528,6308.8076,1714.6039,94159.7,151117.39,2254.7817,1955.3375,1142.177,4373.542,737.6511,2062.3997,65187.492,2649.416,1815.8801,1135.5298,37842.207,5084.286,1175.838,583707.8,2493.6472,3311.8325,697.6603,150251.52,670.95996,611.5766,355718.25,1508.566,1280.0505,335.34357,150013.66,54858.926,17821.021,2862.644,208756.48,1932.7158,126027.055,8424.791,492.31592,127935.16,1347.0382,3001.0852,104155.95,1168.7089,320218,1334.042,719.68677,691.41187,768.24194,48219.64,88292.9,2853.0637,5479.1416,164818.6,61305.664,519.9015,35645.414,1478.6648,495.14374,1529.6711,61237.477,45450.547,497.90918,1244.6792,1800.9304,1329.8735,803.3454,1401.7549,1418.0748,183939.3,1272.565,206231.4,4594.7017,706.6937,2224.53,7538.945,2469.6626,6412.04,24473.902,505.04578,46296.406,513.46173,2551.786,1699.2703,167585.73,55756.95,4787.333,261247.47,1073.697,116226.21,1012.0498,11602.981,503.9306,40569.62,749.22455,886.08936,238743.2,734.93933,224.56505,3147.344,403.1905,131921.7,2339.3599,1529.4651,285.8523,117840.37,1548.8486,2783.9731,1537.4137,6658.627,3105.9343,582458.1,114298.36,369.32404,31643.865,10899.562,1835.5,145168.3,1012.81696,1514.7974,853.1393,2138.0872,449.33362,5044.643,3962.8499,466.60242,2297.4277,22609.156,1669.3746,24436.32,904.033,365.73242,4254.4136,152927.95,6317.506,386.24472,265758.62,2927.5146,181706.69,1935.6716,4174.07,387.61487,1405.4817,1693.2444,48338.074,4443.919,679.22266,131435.98,40772.45,76807.805,6513.5684,431.46887,423.49103,6539.699,9374.905,178087.69,1157.0249,1386.9365,3207.1824,538.95935,1120.1198,1083.1847,352.206,1026.1394,2113.6062,1773.8726,2168.4136,1396.2717,3859.256,180926.64,1796.572,401404.8,214267.48,903.9524,469494.34,1335.059,232163.22,751176.2,631.9841,1458.8367,83928.44,1990.1974,7761.85,202176.06,1625.8334,1523.9355,1859.8396,1032.7202,3544.0264,53316.19,215404.7,1091.9192,1449.9806,1468.7871,1567.5471,2353.8188,536.4656,116858.43,459481.06,1695.5044,338.25256,7674.997,1571.8308,7182.5674,609.8165,41029.3,1700.6492,4768.188,1624.7698,682.7008,301508.56,426838.62,44821.047,216364.61,947.0475,342042.4,1750.362,386.69293,501849.6,1246.3425,92966.33,373553.2,66368.21,189612.72,1466.6271,534.47345,516825.1,64382.246,3520.0117,412246.2,236.0156,1690.1375,204021.73,2787.9048,1398.0854,334553.88,155318.06,5735.113,594.64,1264.3579,116557.88,2561.8853,3415.5938,1175.8732,1856.9241,4036.6672,482984.6,415.36935,9203.637,116382.45,"1830"
"3","Ethyldiethanolamine",194660.8,194173.78,179315.12,199514.08,201397.66,183170.44,189543.86,183956.06,142020.02,191848.84,168786.9,197316.86,156656.36,192022.89,193187.27,180286.81,167390,191230.08,157189.78,169271.33,170407.28,184100.88,198902.7,168083.3,176035.86,179962.03,185689.23,182823.12,187743.25,161581.52,160626.75,163312.52,180800.17,187026,152674.05,210534.25,200217.64,168694.1,165425.31,166905.33,176275.67,193329.22,184000.64,164785.36,186913.67,190232.8,174907.44,161536.7,165118.66,195521,194138.42,193763.48,192502.25,150880.44,191313.4,197721.27,202906.42,166304.53,154893.92,188624.64,169082.94,201461.45,159497.81,191825.67,197582.6,176239.61,180562.5,140973.12,179149.2,191140.16,174914.58,160490.94,188303.9,195809.28,173236.95,188267.34,144912.86,178517.1,193280.95,188585.61,197323.72,179196.78,187318.42,206932.11,198000.92,200639.44,199798.92,177980.27,187129.6,198932.89,199985.64,199504.34,176534.44,185985.31,176873.8,196662.19,203328.19,153872.12,162496.52,187045.6,179538.03,179662.61,154588.2,150182.61,180489.98,163330.84,203908.05,159978.42,182631.58,183523.78,173268.92,200971.03,142841.1,147359.45,151791.84,173249.55,180514.06,191991.72,199653.53,177830.81,205156.78,210383.2,167664.86,210899.02,195800.45,184977.94,165963.2,197840.6,189300.61,154414.95,186414.9,182740.19,192756.64,162805.8,164212.02,185761.66,177457.81,191441.67,175271,190664.78,172144.23,175998.94,185820.45,188586.11,165372.34,169261.86,192818.9,172451.47,162884.78,161033.31,167733.58,201290.58,200661.98,145245.11,190737.55,190914.95,188617.77,188325.9,187055.86,164693.3,179559.2,193065.11,164404.44,159830.66,158366.6,208169.31,185718.61,180012.28,198889.36,166204.89,186533.31,173341.58,191775.45,202960.55,206113.97,200919.69,201616.94,160257.75,178972.14,189456.42,149815.1,160844.89,181619.45,170797.56,143520.33,158338.27,205352.05,156940.92,160290.42,195528.61,155151.16,192623.38,152508.62,153228.52,158657.81,207148.2,204507.42,193803.6,153895.14,202686.4,181782.58,183193.28,161965.12,188230.7,196393.66,176908.16,164504.22,198096.06,158197.52,162595.98,191668.3,206761.38,168986.67,185511.89,186733.38,188579.92,201374.94,163775.97,206104.53,194196.31,182524.45,155577.67,194633.62,196525.83,208491.6,175851.33,175028.72,197503.08,193818.02,174705.27,201120.6,185483.14,187977.75,190894.06,190366.27,191054.16,199532.69,199688.05,197478.1,188699.23,173909.83,200794.3,175485.25,181467.1,176958.38,193983.05,194601.88,201085.89,163928.84,184869.14,188233.19,152727.44,193088.4,159995.61,201700.36,198775.44,204307.69,201126.38,174451.61,197646.05,185481.48,172317.12,171886.44,209602.42,145513.47,189284.97,206436.5,192196.42,199514.19,192073.67,179769.52,187573.95,180804.48,167571.8,197074.98,173493.6,197723.56,197028.86,208290.53,189181.8,173851.78,176044.69,182508.02,157950.77,159367.03,205197.03,191596.97,177538.27,206886.17,177974.88,201683.23,179035.56,148112.9,152406.11,195356.48,184891.17,158259.22,202743.3,167793.17,172378.62,186049.5,198985.5,204334.17,202296.66,203025.6,189078.05,192831.73,165654.1,193837.8,155295.4,161552.52,160967.72,182931.78,171786.8,196608.53,152030.98,187265.52,194206.4,169781.05,199707.27,204913.53,197228.36,196326,194685.81,168550.95,166105.36,165076.67,206576.58,192219.95,176804.28,183804.11,190510.16,191592.31,182738.7,183878.61,215568.78,189565.98,166580.94,159825.4,163419.42,182987.33,187018.48,172889.42,190051.08,189539.66,190754.45,199312.61,181358.6,206379.14,157885.88,173160.86,201283.44,168591.02,176273.53,181064.73,204858.14,192033.16,200844.25,165584.5,199287.64,182843.56,201762.47,202551.1,188788.39,181469.61,149615.14,207416.95,139585.83,187678.98,190592.66,161923.44,192733.53,188737.92,187082.22,185285.33,190884.72,144985.69,197385.44,170478.14,189433.67,197402.92,199979.98,156665.38,180272.4,172579.36,194875.06,200592.64,189674.69,188994.67,193362.88,155001.55,196263.23,197451.84,167648.55,182374.75,191652.38,138112.45,193295.4,209896.34,165030.88,193313.55,202379.38,176385.53,183269.48,151679.56,180897.5,204189.81,191013.03,195453.98,182624.31,208707.23,203072.94,164856.48,197712.56,158300.8,203662.67,160326.66,206653.44,178724.6,202345.6,198520.86,168348.62,183394.61,166303.52,153686,"40383"
